experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,instructions_key.keys,instructions_key.rt,rt,score,response_number,block_number,time,interval,response.keys,response.rt,break_key.keys,break_key.rt,closing_key.keys,closing_key.rt,date,frameRate,expName,session,participant,
4,0,4,0,,,8.70782113075,291,10,5,2597.07415414,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,10.1289129257,292,11,5,2607.20162201,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,9.00907301903,293,12,5,2616.21122599,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.85954904556,294,13,5,2625.08717895,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,9.42539095879,295,14,5,2634.49703598,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.80970788002,296,15,5,2642.30528903,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.72336602211,297,16,5,2649.02917099,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.52364802361,298,17,5,2656.58701515,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.63921809196,299,18,5,2662.1931231,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.30662798882,300,19,5,2668.49955416,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.66028308868,301,20,5,2677.15880609,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.0063188076,302,21,5,2684.16628599,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.49334907532,303,22,5,2692.65855598,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,8.62579393387,304,23,5,2701.28410912,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,11.5779051781,305,24,5,2712.86297107,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,9.04406499863,306,25,5,2721.92250514,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,6.33878183365,307,26,5,2728.24583602,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.7559800148,308,27,5,2734.00148916,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,5.17319202423,309,28,5,2739.19075298,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
4,0,4,0,,,7.2399289608,310,29,5,2746.41505313,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
