trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,Fixed_Interval_Loop.thisRepN,Fixed_Interval_Loop.thisTrialN,Fixed_Interval_Loop.thisN,Fixed_Interval_Loop.thisIndex,Peak_Interval_Loop.thisRepN,Peak_Interval_Loop.thisTrialN,Peak_Interval_Loop.thisN,Peak_Interval_Loop.thisIndex,feedback_Loop.thisRepN,feedback_Loop.thisTrialN,feedback_Loop.thisN,feedback_Loop.thisIndex,Break_Loop.thisRepN,Break_Loop.thisTrialN,Break_Loop.thisN,Break_Loop.thisIndex,Fixed_Interval_Loop.thisTrial,instructions_key.keys,instructions_key.rt,fixed_response.keys,fixed_response.rt,trial_number,is_fi_trial,is_pi_trial,response_time,score,total_score,reward,cost,peak_response.keys,peak_response.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,space,3.97497391701,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
0,0,0,0,None,0,0,0,0,,,,,,,,,,,,,None,,,['space'],[4.634059906005859],,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
0,0,0,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,1,1,False,4.63405990601,1,1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
0,0,0,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00025010108947753906, 0.9376120567321777, 1.4386961460113525, 2.474379062652588, 2.689674139022827, 2.856729030609131, 2.9920871257781982, 3.710357189178467]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,2,1,False,0.000250101089478,0.3,1.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,2,1,False,0.937612056732,0.3,1.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,2,1,False,1.43869614601,0.3,1.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,2,1,False,2.47437906265,0.3,1.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,2,1,False,2.68967413902,0.3,1.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,2,1,False,2.85672903061,0.3,1.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,2,1,False,2.99208712578,0.3,1.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,2,1,False,3.71035718918,0.3,1.3,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
1,0,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.1623528003692627, 1.362968921661377, 1.4964158535003662, 1.947464942932129, 2.114269971847534, 2.281341791152954, 3.2668509483337402]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,3,1,False,1.16235280037,0.4,1.7,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,3,1,False,1.36296892166,0.4,1.7,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,3,1,False,1.4964158535,0.4,1.7,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,3,1,False,1.94746494293,0.4,1.7,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,3,1,False,2.11426997185,0.4,1.7,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,3,1,False,2.28134179115,0.4,1.7,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,3,1,False,3.26685094833,0.4,1.7,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
2,0,2,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
3,0,3,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space']","[1.4686520099639893, 2.0866589546203613, 2.2369039058685303, 3.4728050231933594]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
3,0,3,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,4,1,False,1.46865200996,0.7,2.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
3,0,3,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,4,1,False,2.08665895462,0.7,2.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
3,0,3,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,4,1,False,2.23690390587,0.7,2.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
3,0,3,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,4,1,False,3.47280502319,0.7,2.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
3,0,3,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
3,0,3,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00027179718017578125, 2.0223069190979004, 2.1559839248657227, 2.3063549995422363, 2.623619794845581, 2.8406789302825928, 3.191570997238159]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,5,1,False,0.000271797180176,0.4,2.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,5,1,False,2.0223069191,0.4,2.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,5,1,False,2.15598392487,0.4,2.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,5,1,False,2.30635499954,0.4,2.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,5,1,False,2.62361979485,0.4,2.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,5,1,False,2.84067893028,0.4,2.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,5,1,False,3.19157099724,0.4,2.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
4,0,4,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00026917457580566406, 2.0546581745147705, 2.2217659950256348, 2.3703181743621826, 2.5389771461486816, 2.7061030864715576, 2.9215190410614014, 3.5411269664764404]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,6,1,False,0.000269174575806,0.3,3.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,6,1,False,2.05465817451,0.3,3.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,6,1,False,2.22176599503,0.3,3.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,6,1,False,2.37031817436,0.3,3.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,6,1,False,2.53897714615,0.3,3.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,6,1,False,2.70610308647,0.3,3.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,6,1,False,2.92151904106,0.3,3.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,6,1,False,3.54112696648,0.3,3.1,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
5,0,5,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00023603439331054688, 2.329585075378418, 2.479931116104126, 2.648292064666748, 2.7819771766662598, 2.9628071784973145, 3.532820224761963]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,7,1,False,0.000236034393311,0.4,3.5,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,7,1,False,2.32958507538,0.4,3.5,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,7,1,False,2.4799311161,0.4,3.5,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,7,1,False,2.64829206467,0.4,3.5,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,7,1,False,2.78197717667,0.4,3.5,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,7,1,False,2.9628071785,0.4,3.5,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,7,1,False,3.53282022476,0.4,3.5,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
6,0,6,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
7,0,7,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space']","[0.0002391338348388672, 3.0831871032714844]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
7,0,7,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,8,1,False,0.000239133834839,0.9,4.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
7,0,7,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,8,1,False,3.08318710327,0.9,4.4,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
7,0,7,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
7,0,7,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0002701282501220703, 0.5261731147766113, 2.0450901985168457, 2.2303431034088135, 2.42757511138916, 2.7616660594940186, 3.1455202102661133]",,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,9,1,False,0.000270128250122,0.4,4.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,9,1,False,0.526173114777,0.4,4.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,9,1,False,2.04509019852,0.4,4.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,9,1,False,2.23034310341,0.4,4.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,9,1,False,2.42757511139,0.4,4.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,9,1,False,2.76166605949,0.4,4.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,9,1,False,3.14552021027,0.4,4.8,1,0.1,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
8,0,8,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1257,59.8530467331,Peak_procedure,001,DMF,
