trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,Fixed_Interval_Loop.thisRepN,Fixed_Interval_Loop.thisTrialN,Fixed_Interval_Loop.thisN,Fixed_Interval_Loop.thisIndex,Peak_Interval_Loop.thisRepN,Peak_Interval_Loop.thisTrialN,Peak_Interval_Loop.thisN,Peak_Interval_Loop.thisIndex,feedback_Loop.thisRepN,feedback_Loop.thisTrialN,feedback_Loop.thisN,feedback_Loop.thisIndex,Break_Loop.thisRepN,Break_Loop.thisTrialN,Break_Loop.thisN,Break_Loop.thisIndex,Fixed_Interval_Loop.thisTrial,instructions_key.keys,instructions_key.rt,fixed_response.keys,fixed_response.rt,trial_number,is_fi_trial,is_pi_trial,response_time,score,total_score,reward,cost,peak_response.keys,peak_response.rt,date,frameRate,expName,session,participant,
16,0,16,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00024890899658203125, 2.2026009559631348, 2.3864800930023193, 2.55401611328125, 2.7197980880737305, 2.8879480361938477, 3.0549190044403076]",,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,17,1,False,0.000248908996582,0.4,9.5,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,17,1,False,2.20260095596,0.4,9.5,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,17,1,False,2.386480093,0.4,9.5,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,17,1,False,2.55401611328,0.4,9.5,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,17,1,False,2.71979808807,0.4,9.5,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,17,1,False,2.88794803619,0.4,9.5,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,17,1,False,3.05491900444,0.4,9.5,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
16,0,16,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0003371238708496094, 2.1997530460357666, 2.383629083633423, 2.549610137939453, 2.7163150310516357, 2.884809970855713, 3.085024118423462]",,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,18,1,False,0.00033712387085,0.4,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,18,1,False,2.19975304604,0.4,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,18,1,False,2.38362908363,0.4,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,18,1,False,2.54961013794,0.4,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,18,1,False,2.71631503105,0.4,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,18,1,False,2.88480997086,0.4,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,18,1,False,3.08502411842,0.4,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
17,0,17,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00039005279541015625, 1.3992860317230225, 1.617199182510376, 1.783825159072876, 1.983916997909546, 2.150883197784424, 2.318603038787842, 2.502289056777954, 2.702998161315918, 2.8697509765625, 3.0535311698913574]",,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,0.00039005279541,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,1.39928603172,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,1.61719918251,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,1.78382515907,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,1.98391699791,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,2.15088319778,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,2.31860303879,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,2.50228905678,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,2.70299816132,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,2.86975097656,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,19,1,False,3.05353116989,1.11022302463e-16,9.9,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
18,0,18,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0003380775451660156, 1.8481841087341309, 2.0808141231536865, 2.248682975769043, 2.449463129043579, 2.6330389976501465, 2.8503620624542236, 3.068355083465576]",,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,20,1,False,0.000338077545166,0.3,10.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,20,1,False,1.84818410873,0.3,10.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,20,1,False,2.08081412315,0.3,10.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,20,1,False,2.24868297577,0.3,10.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,20,1,False,2.44946312904,0.3,10.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,20,1,False,2.63303899765,0.3,10.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,20,1,False,2.85036206245,0.3,10.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,20,1,False,3.06835508347,0.3,10.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
19,0,19,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
20,0,20,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space']","[0.00024509429931640625, 2.5456490516662598, 2.7294089794158936, 2.9464991092681885, 3.146888017654419]",,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,21,1,False,0.000245094299316,0.6,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,21,1,False,2.54564905167,0.6,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,21,1,False,2.72940897942,0.6,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,21,1,False,2.94649910927,0.6,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,21,1,False,3.14688801765,0.6,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
20,0,20,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
21,0,21,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space']","[0.0002510547637939453, 2.8158199787139893, 3.2338249683380127]",,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,22,1,False,0.000251054763794,0.8,11.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,22,1,False,2.81581997871,0.8,11.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,22,1,False,3.23382496834,0.8,11.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
21,0,21,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
22,0,22,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space']","[0.00025200843811035156, 2.600358009338379, 2.784499168395996, 2.9521381855010986, 3.133690118789673]",,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,23,1,False,0.00025200843811,0.6,12.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,23,1,False,2.60035800934,0.6,12.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,23,1,False,2.7844991684,0.6,12.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,23,1,False,2.9521381855,0.6,12.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,23,1,False,3.13369011879,0.6,12.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
22,0,22,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0002779960632324219, 2.5729470252990723, 2.7392609119415283, 2.923542022705078, 3.0904629230499268, 3.308479070663452, 3.5075199604034424, 4.22605299949646, 4.728060960769653, 4.895370006561279, 5.344779014587402, 5.512033939361572, 5.663208961486816, 5.880590915679932]",2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,0.000277996063232,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,2.5729470253,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,2.73926091194,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,2.92354202271,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,3.09046292305,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,3.30847907066,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,3.5075199604,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,4.2260529995,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,4.72806096077,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,4.89537000656,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,5.34477901459,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,5.51203393936,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,5.66320896149,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,24,0,True,5.88059091568,-1.4,10.8,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
23,0,23,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,0,0,0,0,,,,,,,,,,,,,None,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.9522430896759033, 2.15197491645813, 2.2865419387817383, 2.4531970024108887, 2.6349079608917236, 2.8212320804595947, 3.004271984100342]",,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,1,False,1.95224308968,0.4,11.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,1,False,2.15197491646,0.4,11.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,1,False,2.28654193878,0.4,11.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,1,False,2.45319700241,0.4,11.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,1,False,2.63490796089,0.4,11.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,1,False,2.82123208046,0.4,11.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,25,1,False,3.0042719841,0.4,11.2,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
24,0,24,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[4.469796180725098, 4.637291193008423, 4.786542177200317, 4.9547200202941895, 5.087330102920532, 5.269610166549683, 5.4059531688690186, 5.772521018981934, 5.906062126159668, 6.123678207397461, 6.340980052947998, 6.6750710010528564]",2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,4.46979618073,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,4.63729119301,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,4.7865421772,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,4.95472002029,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,5.08733010292,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,5.26961016655,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,5.40595316887,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,5.77252101898,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,5.90606212616,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,6.1236782074,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,6.34098005295,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,26,0,True,6.67507100105,-1.2,10.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
25,0,25,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[2.365309000015259, 2.4992878437042236, 2.6659209728240967, 2.833230972290039, 2.983435869216919, 3.167508840560913, 3.5520708560943604, 3.718535900115967, 3.8702239990234375, 4.053119897842407, 5.069393873214722, 5.205760955810547, 7.3429319858551025, 7.561141014099121]",2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,2.36530900002,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,2.4992878437,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,2.66592097282,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,2.83323097229,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,2.98343586922,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,3.16750884056,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,3.55207085609,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,3.71853590012,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,3.87022399902,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,4.05311989784,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,5.06939387321,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,5.20576095581,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,7.34293198586,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,27,0,True,7.5611410141,-1.4,8.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
26,0,26,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
27,0,27,0,None,0,0,0,0,,,,,,,,,,,,,None,,,['space'],[3.525470018386841],,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,28,1,False,3.52547001839,1,9.6,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
27,0,27,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
28,0,28,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00026988983154296875, 3.9353299140930176, 4.152215957641602, 4.319555044174194, 4.486239910125732, 4.669641971588135, 4.836925029754639, 5.0044238567352295, 5.170212030410767, 5.339417934417725, 5.519562005996704, 5.656000852584839, 5.82328987121582, 5.989815950393677, 6.156327962875366, 6.306678056716919]",2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,29,0,True,0.000269889831543,-1.6,8.0,1,0.1,,,2016_May_04_1307,59.8826989521,Peak_procedure,002,DMF,
