trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.thisTrial,Fixed_Interval_Loop.thisRepN,Fixed_Interval_Loop.thisTrialN,Fixed_Interval_Loop.thisN,Fixed_Interval_Loop.thisIndex,Peak_Interval_Loop.thisRepN,Peak_Interval_Loop.thisTrialN,Peak_Interval_Loop.thisN,Peak_Interval_Loop.thisIndex,feedback_Loop.thisRepN,feedback_Loop.thisTrialN,feedback_Loop.thisN,feedback_Loop.thisIndex,Break_Loop.thisRepN,Break_Loop.thisTrialN,Break_Loop.thisN,Break_Loop.thisIndex,instructions_key.keys,instructions_key.rt,fixed_response.keys,fixed_response.rt,trial_number,is_fi_trial,is_pi_trial,response_time,score,total_score,reward,cost,peak_response.keys,peak_response.rt,date,frameRate,expName,session,participant,
16,0,16,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00025010108947753906, 2.0576250553131104, 2.2423698902130127, 2.408655881881714, 2.5765089988708496, 2.726314067840576, 4.7653539180755615]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,18,1,False,0.000250101089478,0.4,10.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,18,1,False,2.05762505531,0.4,10.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,18,1,False,2.24236989021,0.4,10.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,18,1,False,2.40865588188,0.4,10.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,18,1,False,2.57650899887,0.4,10.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,18,1,False,2.72631406784,0.4,10.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,18,1,False,4.76535391808,0.4,10.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
17,0,17,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00026106834411621094, 0.6315109729766846, 0.8170440196990967, 0.9653899669647217, 1.8031909465789795, 1.9698848724365234, 2.1359379291534424, 2.2705068588256836, 3.2567708492279053]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,0.000261068344116,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,0.631510972977,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,0.817044019699,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,0.965389966965,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,1.80319094658,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,1.96988487244,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,2.13593792915,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,2.27050685883,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,19,1,False,3.25677084923,0.2,10.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
18,0,18,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
19,0,19,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space']","[2.4680371284484863, 2.654689073562622, 2.820986032485962, 2.9881529808044434, 3.1554479598999023]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,20,1,False,2.46803712845,0.6,11.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,20,1,False,2.65468907356,0.6,11.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,20,1,False,2.82098603249,0.6,11.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,20,1,False,2.9881529808,0.6,11.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,20,1,False,3.1554479599,0.6,11.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
19,0,19,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
19,0,19,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00023794174194335938, 1.9467978477478027, 2.1139450073242188, 2.2812719345092773, 2.4479939937591553, 2.648253917694092, 2.8147809505462646, 2.98258900642395, 3.1661548614501953]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,0.000237941741943,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,1.94679784775,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,2.11394500732,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,2.28127193451,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,2.44799399376,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,2.64825391769,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,2.81478095055,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,2.98258900642,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,21,1,False,3.16615486145,0.2,11.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
20,0,20,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
21,0,21,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space']","[0.0002548694610595703, 2.5360939502716064, 2.702911853790283, 2.870100975036621, 3.036728858947754]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,22,1,False,0.00025486946106,0.6,12.1,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,22,1,False,2.53609395027,0.6,12.1,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,22,1,False,2.70291185379,0.6,12.1,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,22,1,False,2.87010097504,0.6,12.1,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,22,1,False,3.03672885895,0.6,12.1,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
21,0,21,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
21,0,21,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space']","[0.00024318695068359375, 2.422116994857788, 2.605919122695923, 2.8052279949188232, 2.9725990295410156, 3.140622138977051]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,1,False,0.000243186950684,0.5,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,1,False,2.42211699486,0.5,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,1,False,2.6059191227,0.5,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,1,False,2.80522799492,0.5,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,1,False,2.97259902954,0.5,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,23,1,False,3.14062213898,0.5,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
22,0,22,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00025200843811035156, 1.7238459587097168, 1.8911869525909424, 2.0916531085968018, 2.2593650817871094, 2.4427850246429443, 2.609113931655884, 2.7759079933166504, 2.9941930770874023, 3.3922200202941895]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,0.00025200843811,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,1.72384595871,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,1.89118695259,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.0916531086,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.25936508179,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.44278502464,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.60911393166,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.77590799332,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,2.99419307709,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,24,1,False,3.39222002029,0.1,12.7,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
23,0,23,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
24,0,24,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space']","[0.00024700164794921875, 2.748690128326416, 2.965017080307007, 3.132641077041626]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,25,1,False,0.000247001647949,0.7,13.4,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,25,1,False,2.74869012833,0.7,13.4,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,25,1,False,2.96501708031,0.7,13.4,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,25,1,False,3.13264107704,0.7,13.4,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
24,0,24,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
24,0,24,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
25,0,25,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space']","[0.00024700164794921875, 35.319659948349]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,26,1,False,0.000247001647949,0.9,14.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,26,1,False,35.3196599483,0.9,14.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
25,0,25,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
25,0,25,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
26,0,26,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space']","[2.3971879482269287, 2.7472920417785645, 2.9473860263824463, 3.133064031600952]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,1,False,2.39718794823,0.7,15.0,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,1,False,2.74729204178,0.7,15.0,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,1,False,2.94738602638,0.7,15.0,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,27,1,False,3.1330640316,0.7,15.0,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
26,0,26,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
26,0,26,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,0,0,0,0,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space']","[0.00033402442932128906, 2.2526180744171143, 2.485013008117676, 2.7366349697113037, 2.9715311527252197, 3.2369589805603027]",,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,1,False,0.000334024429321,0.5,15.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,1,False,2.25261807442,0.5,15.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,1,False,2.48501300812,0.5,15.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,1,False,2.73663496971,0.5,15.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,1,False,2.97153115273,0.5,15.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,28,1,False,3.23695898056,0.5,15.5,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
27,0,27,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0002689361572265625, 4.013516902923584, 4.231738090515137, 4.465253114700317, 4.698261022567749, 4.949975967407227, 5.182919979095459, 5.451476097106934, 5.715680122375488, 5.967674970626831, 6.236051082611084, 6.503366947174072, 6.771014928817749]",2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,0.000268936157227,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,4.01351690292,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,4.23173809052,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,4.4652531147,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,4.69826102257,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,4.94997596741,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,5.1829199791,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,5.45147609711,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,5.71568012238,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,5.96767497063,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,6.23605108261,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,6.50336694717,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,29,0,True,6.77101492882,-1.3,14.2,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
28,0,28,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[2.910125970840454, 3.1433870792388916, 3.3766531944274902, 3.6435580253601074, 3.9105710983276367, 4.176319122314453, 4.428670167922974, 4.679918050765991, 4.929506063461304]",2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,2.91012597084,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,3.14338707924,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,3.37665319443,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,3.64355802536,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,3.91057109833,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,4.17631912231,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,4.42867016792,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,4.67991805077,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,30,0,True,4.92950606346,-0.9,13.3,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
29,0,29,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space']","[2.392457962036133, 2.725353956222534, 3.0600979328155518, 3.3779349327087402, 3.6618080139160156, 5.9332709312438965, 6.149580001831055]",2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,2.39245796204,-0.7,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,2.72535395622,-0.7,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,3.06009793282,-0.7,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,3.37793493271,-0.7,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,3.66180801392,-0.7,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,5.93327093124,-0.7,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,31,0,True,6.14958000183,-0.7,12.6,1,0.1,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
30,0,30,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016_May_04_1312,59.8942430582,Peak_procedure,001,FB,
